Date,Open,High,Low,Close
2023-10-23,135.0399932861328,137.66000366210938,133.9499969482422,136.5
2023-10-24,137.8300018310547,139.36000061035156,137.4199981689453,138.80999755859375
2023-10-25,128.16000366210938,128.30999755859375,125.06999969482422,125.61000061035156
2023-10-26,123.2699966430664,124.33000183105469,121.2699966430664,122.27999877929688
2023-10-27,122.87999725341797,123.30999755859375,120.20999908447266,122.16999816894531
2023-10-30,123.20999908447266,125.4000015258789,122.75,124.45999908447266
2023-10-31,125.05999755859375,125.37000274658203,122.69000244140625,124.08000183105469
2023-11-01,124.06999969482422,126.48999786376953,123.72000122070312,126.44999694824219
2023-11-02,128.4199981689453,128.97999572753906,126.93000030517578,127.48999786376953
2023-11-03,128.02000427246094,129.52999877929688,127.86000061035156,129.10000610351562
2023-11-06,129.0500030517578,130.33999633789062,128.6699981689453,130.25
2023-11-07,130.7100067138672,131.91000366210938,129.8800048828125,130.97000122070312
2023-11-08,130.97000122070312,132.2100067138672,130.77999877929688,131.83999633789062
2023-11-09,131.9600067138672,132.5500030517578,130.07000732421875,130.24000549316406
2023-11-10,130.10000610351562,132.8000030517578,129.41000366210938,132.58999633789062
2023-11-13,131.77999877929688,132.58999633789062,131.25,132.08999633789062
2023-11-14,134.19000244140625,135.6999969482422,133.32000732421875,133.6199951171875
2023-11-15,134.8699951171875,135.02999877929688,133.57000732421875,134.6199951171875
2023-11-16,135.19000244140625,137.22000122070312,134.32000732421875,136.92999267578125
2023-11-17,136.0,136.05999755859375,133.64999389648438,135.30999755859375
2023-11-20,133.69000244140625,136.66000366210938,133.6199951171875,136.25
2023-11-21,136.2899932861328,137.17999267578125,135.9600067138672,136.97000122070312
2023-11-22,137.47000122070312,139.4199981689453,137.47000122070312,138.49000549316406
2023-11-24,138.02999877929688,138.1300048828125,135.99000549316406,136.69000244140625
2023-11-27,136.02999877929688,138.4199981689453,136.0,136.41000366210938
2023-11-28,136.0800018310547,137.25,135.4199981689453,137.1999969482422
2023-11-29,137.57000732421875,138.2899932861328,134.83999633789062,134.99000549316406
2023-11-30,135.0500030517578,135.5500030517578,131.27999877929688,132.52999877929688
2023-12-01,131.86000061035156,132.11000061035156,130.6699981689453,131.86000061035156
2023-12-04,129.8800048828125,130.02999877929688,127.9000015258789,129.27000427246094
2023-12-05,128.9499969482422,132.13999938964844,128.25,130.99000549316406
2023-12-06,131.44000244140625,131.83999633789062,129.8800048828125,130.02000427246094
2023-12-07,135.0399932861328,138.55999755859375,134.6999969482422,136.92999267578125
2023-12-08,134.1999969482422,136.39999389648438,134.02999877929688,134.99000549316406
2023-12-11,132.3800048828125,133.33999633789062,131.36000061035156,133.2899932861328
2023-12-12,131.80999755859375,133.0,131.25999450683594,132.52000427246094
2023-12-13,133.3800048828125,133.5,131.57000732421875,132.57000732421875
2023-12-14,133.3800048828125,133.72000122070312,129.69000244140625,131.94000244140625
2023-12-15,131.6199951171875,133.50999450683594,131.17999267578125,132.60000610351562
2023-12-18,132.6300048828125,137.14999389648438,132.42999267578125,135.8000030517578
2023-12-19,136.83999633789062,137.47000122070312,136.0800018310547,136.64999389648438
2023-12-20,138.97000122070312,141.6999969482422,138.07000732421875,138.33999633789062
2023-12-21,139.49000549316406,140.69000244140625,139.17999267578125,140.4199981689453
2023-12-22,140.77000427246094,141.99000549316406,140.7100067138672,141.49000549316406
2023-12-26,141.58999633789062,142.67999267578125,141.19000244140625,141.52000427246094
2023-12-27,141.58999633789062,142.0800018310547,139.88999938964844,140.3699951171875
2023-12-28,140.77999877929688,141.13999938964844,139.75,140.22999572753906
2023-12-29,139.6300048828125,140.36000061035156,138.77999877929688,139.69000244140625
2024-01-02,138.5500030517578,139.4499969482422,136.47999572753906,138.1699981689453
2024-01-03,137.25,139.6300048828125,137.0800018310547,138.9199981689453
2024-01-04,138.4199981689453,139.16000366210938,136.35000610351562,136.38999938964844
2024-01-05,136.75,137.16000366210938,135.14999389648438,135.72999572753906
2024-01-08,136.2899932861328,139.00999450683594,136.25999450683594,138.83999633789062
2024-01-09,138.5,141.49000549316406,138.14999389648438,140.9499969482422
2024-01-10,141.0,143.0,140.91000366210938,142.27999877929688
2024-01-11,143.49000549316406,145.22000122070312,140.63999938964844,142.0800018310547
2024-01-12,142.6699981689453,143.1999969482422,141.82000732421875,142.64999389648438
2024-01-16,142.0,144.35000610351562,141.4499969482422,142.49000549316406
2024-01-17,141.35000610351562,141.83999633789062,138.89999389648438,141.47000122070312
2024-01-18,142.0500030517578,144.2100067138672,141.99000549316406,143.47999572753906
2024-01-19,144.74000549316406,146.4499969482422,144.3800048828125,146.3800048828125
2024-01-22,147.10000610351562,148.38999938964844,145.83999633789062,145.99000549316406
2024-01-23,145.88999938964844,147.17999267578125,145.5,147.0399932861328
2024-01-24,148.5399932861328,149.85000610351562,148.10000610351562,148.6999969482422
2024-01-25,150.07000732421875,153.0500030517578,149.5399932861328,151.8699951171875
2024-01-26,151.10000610351562,152.5399932861328,151.00999450683594,152.19000244140625
2024-01-29,152.05999755859375,153.77999877929688,151.42999267578125,153.50999450683594
2024-01-30,152.8000030517578,153.6199951171875,151.19000244140625,151.4600067138672
2024-01-31,143.6199951171875,144.0,139.8699951171875,140.10000610351562
2024-02-01,142.1199951171875,143.05999755859375,140.7899932861328,141.16000366210938
2024-02-02,139.25999450683594,142.6199951171875,136.5,142.3800048828125
2024-02-05,142.82000732421875,145.47000122070312,142.77999877929688,143.67999267578125
2024-02-06,144.64999389648438,145.36000061035156,143.19000244140625,144.10000610351562
2024-02-07,144.75999450683594,145.6199951171875,143.92999267578125,145.5399932861328
2024-02-08,145.8300018310547,146.3300018310547,145.10000610351562,145.91000366210938
2024-02-09,146.67999267578125,149.44000244140625,146.17999267578125,149.0
2024-02-12,148.4199981689453,149.33999633789062,147.3699951171875,147.52999877929688
2024-02-13,144.9199981689453,146.6699981689453,143.69000244140625,145.13999938964844
2024-02-14,146.0800018310547,146.52000427246094,144.08999633789062,145.94000244140625
2024-02-15,143.13999938964844,143.52000427246094,140.4600067138672,142.77000427246094
2024-02-16,142.99000549316406,143.19000244140625,140.13999938964844,140.52000427246094
2024-02-20,139.66000366210938,142.0800018310547,139.49000549316406,141.1199951171875
2024-02-21,141.4499969482422,142.69000244140625,140.67999267578125,142.5500030517578
2024-02-22,144.92999267578125,145.0,142.8000030517578,144.08999633789062
2024-02-23,143.6699981689453,144.67999267578125,143.42999267578125,143.9600067138672
2024-02-26,142.13999938964844,142.44000244140625,137.38999938964844,137.57000732421875
2024-02-27,138.02000427246094,139.25,137.08999633789062,138.8800048828125
2024-02-28,137.89999389648438,138.00999450683594,135.41000366210938,136.3800048828125
2024-02-29,137.27999877929688,138.86000061035156,136.39999389648438,138.4600067138672
2024-03-01,138.42999267578125,138.8699951171875,136.9199981689453,137.13999938964844
2024-03-04,135.66000366210938,135.66000366210938,131.91000366210938,133.35000610351562
2024-03-05,131.8800048828125,133.24000549316406,130.6699981689453,132.6699981689453
2024-03-06,133.1199951171875,133.5800018310547,130.85000610351562,131.39999389648438
2024-03-07,132.7899932861328,134.94000244140625,131.61000061035156,134.3800048828125
2024-03-08,134.2100067138672,138.08999633789062,134.0,135.41000366210938
2024-03-11,136.1300048828125,139.10000610351562,136.1300048828125,137.6699981689453
2024-03-12,137.02999877929688,139.3800048828125,137.02999877929688,138.5
2024-03-13,139.0,141.08999633789062,138.99000549316406,139.7899932861328
2024-03-14,141.19000244140625,143.58999633789062,140.4600067138672,143.10000610351562
2024-03-15,142.5,143.17999267578125,140.02999877929688,141.17999267578125
2024-03-18,148.61000061035156,152.14999389648438,147.1699981689453,147.67999267578125
2024-03-19,148.16000366210938,148.7899932861328,146.0800018310547,147.02999877929688
2024-03-20,148.0,148.86000061035156,146.74000549316406,148.74000549316406
2024-03-21,149.47000122070312,150.3699951171875,146.89999389648438,147.60000610351562
2024-03-22,149.1199951171875,151.5800018310547,148.97999572753906,150.77000427246094
2024-03-25,149.94000244140625,150.3800048828125,147.82000732421875,150.07000732421875
2024-03-26,150.22000122070312,152.25999450683594,149.97999572753906,150.6699981689453
2024-03-27,151.17999267578125,151.63999938964844,148.89999389648438,150.8699951171875
2024-03-28,150.85000610351562,151.42999267578125,150.1699981689453,150.92999267578125
2024-04-01,150.69000244140625,155.74000549316406,150.61000061035156,155.49000549316406
2024-04-02,153.5,154.6999969482422,152.14999389648438,154.55999755859375
2024-04-03,153.60000610351562,155.0800018310547,152.72999572753906,154.9199981689453
2024-04-04,153.5,154.77000427246094,150.4499969482422,150.52999877929688
2024-04-05,150.02999877929688,153.4199981689453,149.60000610351562,152.5
2024-04-08,152.77999877929688,155.27000427246094,152.61000061035156,154.85000610351562
2024-04-09,156.08999633789062,158.55999755859375,155.19000244140625,156.60000610351562
2024-04-10,156.2100067138672,156.61000061035156,154.67999267578125,156.13999938964844
2024-04-11,156.91000366210938,159.67999267578125,156.4600067138672,159.41000366210938
2024-04-12,157.9600067138672,160.22000122070312,157.13999938964844,157.72999572753906
2024-04-15,158.86000061035156,159.24000549316406,154.58999633789062,154.86000061035156
2024-04-16,154.19000244140625,155.64999389648438,153.42999267578125,154.39999389648438
2024-04-17,155.6199951171875,157.0800018310547,154.5800018310547,155.47000122070312
2024-04-18,155.33999633789062,156.94000244140625,154.6199951171875,156.00999450683594
2024-04-19,156.1999969482422,156.36000061035156,152.3000030517578,154.08999633789062
2024-04-22,154.30999755859375,157.63999938964844,154.05999755859375,156.27999877929688
2024-04-23,156.9600067138672,158.97000122070312,156.27999877929688,158.25999450683594
2024-04-24,157.49000549316406,159.57000732421875,157.1699981689453,159.1300048828125
2024-04-25,151.3300018310547,156.49000549316406,150.8699951171875,156.0
2024-04-26,174.3699951171875,174.7100067138672,169.64999389648438,171.9499969482422
2024-04-29,169.05999755859375,169.5500030517578,165.2100067138672,166.14999389648438
2024-04-30,165.61000061035156,168.10000610351562,162.60000610351562,162.77999877929688
2024-05-01,164.3000030517578,167.1199951171875,163.08999633789062,163.86000061035156
2024-05-02,164.7899932861328,166.72999572753906,163.88999938964844,166.6199951171875
2024-05-03,167.55999755859375,167.9600067138672,163.0500030517578,167.24000549316406
2024-05-06,167.4600067138672,168.13999938964844,166.02999877929688,168.10000610351562
2024-05-07,168.5,171.75999450683594,168.38999938964844,171.25
2024-05-08,169.0,170.14999389648438,168.74000549316406,169.3800048828125
2024-05-09,169.38999938964844,170.69000244140625,168.17999267578125,169.9600067138672
2024-05-10,168.02999877929688,169.85000610351562,166.19000244140625,168.64999389648438
2024-05-13,164.25999450683594,169.27999877929688,164.0,169.13999938964844
2024-05-14,169.77000427246094,171.25,168.8000030517578,170.33999633789062
2024-05-15,170.6300048828125,172.64999389648438,170.50999450683594,172.50999450683594
2024-05-16,173.2899932861328,175.1199951171875,172.69000244140625,174.17999267578125
2024-05-17,174.17999267578125,176.27000427246094,173.69000244140625,176.05999755859375
2024-05-20,176.19000244140625,178.77000427246094,176.0800018310547,176.9199981689453
2024-05-21,176.89999389648438,178.14999389648438,175.80999755859375,177.85000610351562
2024-05-22,176.63999938964844,177.14999389648438,175.2100067138672,176.3800048828125
2024-05-23,177.07000732421875,178.25,172.9499969482422,173.5500030517578
2024-05-24,174.97999572753906,175.77000427246094,173.64999389648438,174.99000549316406
2024-05-28,174.4499969482422,177.27000427246094,174.3699951171875,176.39999389648438
2024-05-29,175.42999267578125,176.83999633789062,174.72000122070312,175.89999389648438
2024-05-30,175.1999969482422,175.22000122070312,171.7899932861328,172.11000061035156
2024-05-31,171.86000061035156,173.05999755859375,169.44000244140625,172.5
2024-06-03,172.5399932861328,174.52999877929688,171.16000366210938,173.1699981689453
2024-06-04,173.27999877929688,173.85000610351562,171.88999938964844,173.7899932861328
2024-06-05,175.1999969482422,176.64999389648438,173.92999267578125,175.41000366210938
2024-06-06,175.89999389648438,177.14999389648438,175.75,176.72999572753906
2024-06-07,177.0500030517578,177.8699951171875,174.3000030517578,174.4600067138672
2024-06-10,174.97000122070312,177.05999755859375,172.75999450683594,175.00999450683594
2024-06-11,176.22000122070312,176.83999633789062,173.77000427246094,176.6199951171875
2024-06-12,178.25,180.41000366210938,176.11000061035156,177.7899932861328
2024-06-13,176.11000061035156,176.74000549316406,174.8800048828125,175.16000366210938
2024-06-14,174.22000122070312,177.05999755859375,174.14999389648438,176.7899932861328
2024-06-17,175.4600067138672,178.36000061035156,174.80999755859375,177.24000549316406
2024-06-18,177.13999938964844,177.38999938964844,174.10000610351562,175.08999633789062
2024-06-20,175.3699951171875,177.2899932861328,174.99000549316406,176.3000030517578
2024-06-21,177.0,180.85000610351562,176.61000061035156,179.6300048828125
2024-06-24,180.16000366210938,180.88999938964844,178.6699981689453,179.22000122070312
2024-06-25,179.6199951171875,184.2899932861328,179.4199981689453,184.02999877929688
2024-06-26,182.6300048828125,184.50999450683594,182.47999572753906,183.8800048828125
2024-06-27,184.17999267578125,186.0500030517578,184.02000427246094,185.41000366210938
2024-06-28,184.32000732421875,185.1300048828125,181.9600067138672,182.14999389648438
2024-07-01,183.02999877929688,183.8800048828125,181.3000030517578,182.99000549316406
2024-07-02,182.0500030517578,185.57000732421875,181.55999755859375,185.24000549316406
2024-07-03,184.85000610351562,186.08999633789062,184.0,185.82000732421875
2024-07-05,185.86000061035156,190.86000061035156,185.8000030517578,190.60000610351562
2024-07-08,189.89999389648438,190.1699981689453,187.77999877929688,189.02999877929688
2024-07-09,190.30999755859375,191.36000061035156,188.72000122070312,188.97999572753906
2024-07-10,189.14999389648438,191.75,189.02999877929688,191.17999267578125
2024-07-11,189.85000610351562,190.86000061035156,185.0800018310547,185.57000732421875
2024-07-12,185.0800018310547,187.11000061035156,184.49000549316406,185.07000732421875
2024-07-15,184.9199981689453,188.24000549316406,184.9199981689453,186.52999877929688
2024-07-16,187.36000061035156,188.67999267578125,183.3699951171875,183.9199981689453
2024-07-17,182.97000122070312,183.5500030517578,179.89999389648438,181.02000427246094
2024-07-18,181.92999267578125,182.5,176.47000122070312,177.69000244140625
2024-07-19,178.8800048828125,180.2899932861328,177.1300048828125,177.66000366210938
2024-07-22,180.58999633789062,182.6999969482422,180.22999572753906,181.6699981689453
2024-07-23,182.0500030517578,183.61000061035156,181.5399932861328,181.7899932861328
2024-07-24,173.60000610351562,176.19000244140625,171.82000732421875,172.6300048828125
2024-07-25,172.52000427246094,173.4199981689453,167.19000244140625,167.27999877929688
2024-07-26,167.14999389648438,168.08999633789062,164.05999755859375,167.0
2024-07-29,168.8300018310547,170.42999267578125,167.99000549316406,169.52999877929688
2024-07-30,170.24000549316406,171.22999572753906,168.44000244140625,170.2899932861328
2024-07-31,173.24000549316406,174.25,170.00999450683594,171.5399932861328
2024-08-01,170.25,174.0500030517578,168.8800048828125,170.75999450683594
2024-08-02,166.44000244140625,168.50999450683594,164.6699981689453,166.66000366210938
2024-08-05,155.5,164.42999267578125,154.92999267578125,159.25
2024-08-06,159.3300018310547,160.57000732421875,156.41000366210938,158.2899932861328
2024-08-07,161.25,162.97999572753906,158.47000122070312,158.94000244140625
2024-08-08,160.50999450683594,163.69000244140625,160.2100067138672,162.02999877929688
2024-08-09,160.00999450683594,163.7899932861328,159.05999755859375,163.6699981689453
2024-08-12,164.35000610351562,164.89999389648438,161.83999633789062,162.2899932861328
2024-08-13,163.41000366210938,164.72999572753906,162.97000122070312,164.16000366210938
2024-08-14,162.39999389648438,163.22000122070312,157.7100067138672,160.3699951171875
2024-08-15,160.5,161.63999938964844,159.61000061035156,161.3000030517578
2024-08-16,161.47000122070312,165.05999755859375,161.1300048828125,162.9600067138672
2024-08-19,165.27999877929688,166.69000244140625,164.25999450683594,166.6699981689453
2024-08-20,166.89999389648438,168.63999938964844,166.82000732421875,167.17999267578125
2024-08-21,165.14999389648438,166.85000610351562,164.6699981689453,165.85000610351562
2024-08-22,167.25999450683594,167.58999633789062,163.30999755859375,163.8000030517578
2024-08-23,164.72000122070312,166.17999267578125,163.8300018310547,165.6199951171875
2024-08-26,166.3800048828125,167.5500030517578,164.4600067138672,166.16000366210938
2024-08-27,165.83999633789062,166.44000244140625,164.4600067138672,164.67999267578125
2024-08-28,165.0399932861328,165.60000610351562,161.52999877929688,162.85000610351562
2024-08-29,164.30999755859375,165.97000122070312,160.25,161.77999877929688
2024-08-30,162.6199951171875,163.66000366210938,161.69000244140625,163.3800048828125
2024-09-03,161.72000122070312,161.85000610351562,156.47999572753906,157.36000061035156
2024-09-04,156.66000366210938,159.0,155.9600067138672,156.4499969482422
2024-09-05,156.3000030517578,159.4499969482422,155.97999572753906,157.24000549316406
2024-09-06,157.3000030517578,157.8300018310547,150.5500030517578,150.9199981689453
2024-09-09,152.50999450683594,153.39999389648438,147.22000122070312,148.7100067138672
2024-09-10,150.4499969482422,151.27000427246094,148.33999633789062,148.66000366210938
2024-09-11,149.9199981689453,151.5,147.52000427246094,151.16000366210938
2024-09-12,153.8000030517578,154.82000732421875,152.64999389648438,154.69000244140625
2024-09-13,155.42999267578125,158.3800048828125,155.2100067138672,157.4600067138672
2024-09-16,157.30999755859375,158.25,156.60000610351562,158.05999755859375
2024-09-17,159.02000427246094,160.5500030517578,158.3800048828125,159.32000732421875
2024-09-18,159.86000061035156,160.5,158.60000610351562,159.80999755859375
2024-09-19,163.7100067138672,163.7899932861328,161.33999633789062,162.13999938964844
2024-09-20,163.5,163.72999572753906,162.05999755859375,163.58999633789062
2024-09-23,164.35000610351562,165.49000549316406,161.6699981689453,161.85000610351562
2024-09-24,163.02999877929688,163.22000122070312,160.69000244140625,162.2899932861328
2024-09-25,161.47000122070312,162.80999755859375,161.3000030517578,161.49000549316406
2024-09-26,163.63999938964844,164.0800018310547,162.27999877929688,162.72999572753906
2024-09-27,162.80999755859375,165.6999969482422,162.6300048828125,163.9499969482422
2024-09-30,163.32000732421875,166.14999389648438,163.25999450683594,165.85000610351562
2024-10-01,167.69000244140625,169.16000366210938,164.5800018310547,166.99000549316406
2024-10-02,166.4199981689453,167.52000427246094,164.72999572753906,165.86000061035156
2024-10-03,164.41000366210938,166.63999938964844,163.9199981689453,165.86000061035156
2024-10-04,168.05999755859375,168.22999572753906,165.47999572753906,167.05999755859375
2024-10-07,167.72000122070312,168.47999572753906,162.75,162.97999572753906
2024-10-08,163.94000244140625,164.72999572753906,162.8699951171875,164.3800048828125
2024-10-09,163.4499969482422,164.83999633789062,159.74000549316406,161.86000061035156
2024-10-10,160.8699951171875,163.07000732421875,160.39999389648438,162.0800018310547
2024-10-11,162.1300048828125,163.89999389648438,161.24000549316406,163.24000549316406
2024-10-14,163.63999938964844,166.22999572753906,163.39999389648438,164.9600067138672
2024-10-15,165.7899932861328,167.67999267578125,164.6300048828125,165.4600067138672
2024-10-16,164.52999877929688,165.8000030517578,163.74000549316406,165.16000366210938
2024-10-17,165.72999572753906,166.3699951171875,162.75999450683594,162.92999267578125
2024-10-18,163.19000244140625,164.7100067138672,163.0800018310547,163.4199981689453
2024-10-21,162.9499969482422,164.5,162.6199951171875,164.07000732421875
2024-10-22,162.97999572753906,165.77000427246094,162.97999572753906,165.13999938964844
2024-10-23,164.75999450683594,165.82000732421875,161.92999267578125,162.77999877929688
2024-10-24,162.8300018310547,163.3300018310547,161.00999450683594,162.72000122070312
2024-10-25,163.6699981689453,165.58999633789062,163.4199981689453,165.27000427246094
2024-10-28,168.75,168.75,163.9499969482422,166.72000122070312
2024-10-29,167.72999572753906,170.3800048828125,167.08999633789062,169.67999267578125
2024-10-30,180.67999267578125,182.02000427246094,174.05999755859375,174.4600067138672
2024-10-31,173.1300048828125,176.82000732421875,171.0,171.11000061035156
2024-11-01,170.07000732421875,172.32000732421875,168.8800048828125,171.2899932861328
2024-11-04,169.92999267578125,170.72999572753906,168.00999450683594,169.24000549316406
2024-11-05,169.42999267578125,170.52999877929688,168.83999633789062,169.74000549316406
2024-11-06,173.8000030517578,176.94000244140625,173.5,176.50999450683594
2024-11-07,177.41000366210938,181.0800018310547,177.19000244140625,180.75
2024-11-08,180.64999389648438,180.89999389648438,178.0800018310547,178.35000610351562
2024-11-11,178.5800018310547,180.5500030517578,178.47000122070312,180.35000610351562
2024-11-12,179.82000732421875,182.49000549316406,179.38999938964844,181.6199951171875
2024-11-13,180.4600067138672,180.9600067138672,178.5399932861328,178.8800048828125
2024-11-14,178.27999877929688,178.82000732421875,174.32000732421875,175.5800018310547
2024-11-15,173.72999572753906,174.13999938964844,171.22000122070312,172.49000549316406
2024-11-18,173.4199981689453,175.44000244140625,172.89999389648438,175.3000030517578
2024-11-19,173.72000122070312,178.8699951171875,173.55999755859375,178.1199951171875
2024-11-20,177.33999633789062,177.67999267578125,173.77999877929688,175.97999572753906
2024-11-21,173.89999389648438,174.1300048828125,163.6999969482422,167.6300048828125
2024-11-22,165.85000610351562,166.4600067138672,163.89999389648438,164.75999450683594
2024-11-25,166.08999633789062,168.6300048828125,165.61000061035156,167.64999389648438
2024-11-26,167.6300048828125,169.82000732421875,167.5800018310547,169.1199951171875
2024-11-27,169.0,169.47999572753906,168.02000427246094,169.22999572753906
2024-11-29,168.5,169.42999267578125,167.16000366210938,168.9499969482422
2024-12-02,168.77000427246094,172.0800018310547,168.57000732421875,171.49000549316406
2024-12-03,171.49000549316406,172.67999267578125,170.85000610351562,171.33999633789062
2024-12-04,171.14999389648438,174.91000366210938,171.05999755859375,174.3699951171875
2024-12-05,175.36000061035156,176.05999755859375,172.3300018310547,172.63999938964844
2024-12-06,172.02999877929688,175.0800018310547,171.86000061035156,174.7100067138672
2024-12-09,173.9600067138672,176.25999450683594,173.64999389648438,175.3699951171875
2024-12-10,182.85000610351562,186.36000061035156,181.0500030517578,185.1699981689453
2024-12-11,185.30999755859375,195.61000061035156,184.85000610351562,195.39999389648438
2024-12-12,195.0,195.17999267578125,191.7100067138672,191.9600067138672
2024-12-13,191.00999450683594,192.72999572753906,189.63999938964844,189.82000732421875
2024-12-16,192.8699951171875,199.0,192.6199951171875,196.66000366210938
2024-12-17,197.25,201.4199981689453,194.97999572753906,195.4199981689453
2024-12-18,195.22000122070312,197.0,187.74000549316406,188.39999389648438
2024-12-19,191.6300048828125,193.02999877929688,188.3800048828125,188.50999450683594
2024-12-20,185.77999877929688,192.88999938964844,185.22000122070312,191.41000366210938
2024-12-23,192.6199951171875,195.10000610351562,190.14999389648438,194.6300048828125
2024-12-24,194.83999633789062,196.11000061035156,193.77999877929688,196.11000061035156
2024-12-26,195.14999389648438,196.75,194.3800048828125,195.60000610351562
2024-12-27,194.9499969482422,195.32000732421875,190.64999389648438,192.75999450683594
2024-12-30,189.8000030517578,192.5500030517578,189.1199951171875,191.24000549316406
2024-12-31,191.0800018310547,191.9600067138672,188.50999450683594,189.3000030517578
2025-01-02,190.64999389648438,192.0,187.5,189.42999267578125
2025-01-03,191.3699951171875,193.2100067138672,189.97999572753906,191.7899932861328
2025-01-06,193.97999572753906,198.22000122070312,193.85000610351562,196.8699951171875
2025-01-07,197.11000061035156,201.0,194.60000610351562,195.49000549316406
2025-01-08,192.57000732421875,196.2899932861328,192.3800048828125,193.9499969482422
2025-01-10,194.3000030517578,196.52000427246094,190.30999755859375,192.0399932861328
2025-01-13,190.07000732421875,191.17999267578125,187.36000061035156,191.00999450683594
2025-01-14,191.24000549316406,191.97999572753906,188.30999755859375,189.66000366210938
2025-01-15,193.08999633789062,196.36000061035156,191.86000061035156,195.5500030517578
2025-01-16,194.13999938964844,195.47999572753906,192.80999755859375,192.91000366210938
2025-01-17,196.52999877929688,197.22999572753906,193.75,196.0
2025-01-21,199.07000732421875,202.2899932861328,197.8699951171875,198.0500030517578
2025-01-22,199.05999755859375,200.47999572753906,197.52999877929688,198.3699951171875
2025-01-23,198.13999938964844,200.3000030517578,195.1999969482422,197.97999572753906
2025-01-24,198.10000610351562,200.89999389648438,198.0,200.2100067138672
2025-01-27,192.41000366210938,196.8800048828125,190.72999572753906,191.80999755859375
2025-01-28,192.75,195.47999572753906,190.67999267578125,195.3000030517578
2025-01-29,195.55999755859375,196.7899932861328,193.42999267578125,195.41000366210938
2025-01-30,198.0,201.39999389648438,197.6699981689453,200.8699951171875
2025-01-31,202.0,205.47999572753906,201.8000030517578,204.02000427246094
2025-02-03,200.69000244140625,203.75,200.10000610351562,201.22999572753906
2025-02-04,203.38999938964844,207.0500030517578,202.80999755859375,206.3800048828125
2025-02-05,191.07000732421875,192.75,188.02999877929688,191.3300018310547
2025-02-06,189.5,192.10000610351562,188.72000122070312,191.60000610351562
2025-02-07,191.0500030517578,191.17999267578125,183.24000549316406,185.33999633789062
2025-02-10,187.35000610351562,188.1999969482422,185.86000061035156,186.47000122070312
2025-02-11,185.02999877929688,186.94000244140625,184.27999877929688,185.32000732421875
2025-02-12,183.22000122070312,185.11000061035156,181.8300018310547,183.61000061035156
2025-02-13,184.32000732421875,186.27999877929688,183.13999938964844,186.13999938964844
2025-02-14,185.05999755859375,186.39999389648438,184.32000732421875,185.22999572753906
2025-02-18,185.60000610351562,185.9600067138672,181.74000549316406,183.77000427246094
2025-02-19,184.07000732421875,185.4600067138672,183.58999633789062,185.27000427246094
2025-02-20,184.8000030517578,185.30999755859375,182.72000122070312,184.55999755859375
2025-02-21,185.14999389648438,185.33999633789062,179.0800018310547,179.66000366210938
2025-02-24,181.99000549316406,183.1199951171875,178.88999938964844,179.25
2025-02-25,178.0399932861328,178.74000549316406,174.69000244140625,175.4199981689453
2025-02-26,175.07000732421875,176.0800018310547,171.5800018310547,172.72999572753906
2025-02-27,173.99000549316406,174.55999755859375,167.94000244140625,168.5
2025-02-28,168.67999267578125,170.61000061035156,166.77000427246094,170.27999877929688
2025-03-03,171.92999267578125,173.3699951171875,165.92999267578125,167.00999450683594
2025-03-04,166.24000549316406,173.2899932861328,165.8000030517578,170.9199981689453
2025-03-05,170.52000427246094,173.77999877929688,169.05999755859375,173.02000427246094
2025-03-06,170.52999877929688,174.80999755859375,170.5,172.35000610351562
2025-03-07,171.25999450683594,174.97000122070312,170.27000427246094,173.86000061035156
2025-03-10,168.25999450683594,168.4600067138672,163.69000244140625,165.8699951171875
2025-03-11,164.91000366210938,166.75,161.3699951171875,164.0399932861328
2025-03-12,166.5800018310547,167.63999938964844,163.52999877929688,167.11000061035156
2025-03-13,166.0399932861328,166.1300048828125,162.11000061035156,162.75999450683594
2025-03-14,163.27000427246094,166.49000549316406,162.4499969482422,165.49000549316406
2025-03-17,165.02999877929688,166.3000030517578,163.6699981689453,164.2899932861328
2025-03-18,163.67999267578125,164.25,156.72000122070312,160.6699981689453
2025-03-19,161.75999450683594,165.8699951171875,161.0,163.88999938964844
2025-03-20,161.57000732421875,164.88999938964844,160.9600067138672,162.8000030517578
2025-03-21,161.2100067138672,164.24000549316406,160.88999938964844,163.99000549316406
2025-03-24,167.07000732421875,168.32000732421875,165.13999938964844,167.67999267578125
2025-03-25,168.97999572753906,170.6300048828125,168.32000732421875,170.55999755859375
2025-03-26,169.0,169.61000061035156,164.83999633789062,165.05999755859375
2025-03-27,164.6300048828125,165.4199981689453,162.0,162.24000549316406
2025-03-28,160.49000549316406,161.82000732421875,153.6300048828125,154.3300018310547
2025-03-31,153.11000061035156,155.5399932861328,150.66000366210938,154.63999938964844
2025-04-01,153.6199951171875,158.10000610351562,153.6199951171875,157.07000732421875
2025-04-02,155.14999389648438,158.41000366210938,154.6999969482422,157.0399932861328
2025-04-03,151.11000061035156,152.77999877929688,150.38999938964844,150.72000122070312
2025-04-04,148.00999450683594,151.07000732421875,145.3800048828125,145.60000610351562
2025-04-07,141.5500030517578,152.85000610351562,140.52999877929688,146.75
2025-04-08,151.22000122070312,152.24000549316406,143.02999877929688,144.6999969482422
2025-04-09,144.4199981689453,159.5500030517578,143.91000366210938,158.7100067138672
2025-04-10,156.5399932861328,157.72000122070312,149.92999267578125,152.82000732421875
